Time,E,EMax,P,PMax,PForced,Agility
1,0.0,4.259812,0.0,0.973604,0.0,94.62469751562237
2,0.0,4.259812,0.0,0.973604,0.0,93.62469751562237
3,0.0,4.259812,0.0,0.973604,0.0,92.62469751562237
4,0.0,4.259812,0.0,0.973604,0.0,91.62469751562237
5,0.0,4.259812,0.0,0.973604,0.0,90.62469751562237
6,0.0,4.259812,0.0,0.973604,0.0,89.62469751562237
7,0.0,4.259812,0.0,0.973604,0.0,88.62469751562237
8,0.0,4.259812,0.0,0.973604,0.0,87.62469751562237
9,0.0,4.259812,0.0,0.973604,0.0,86.62469751562237
10,0.0,4.259812,0.0,0.973604,0.0,85.62469751562237
11,0.0,4.259812,0.0,0.973604,0.0,84.62469751562237
12,0.0,4.259812,0.0,0.973604,0.0,83.62469751562237
13,0.0,4.259812,0.0,0.973604,0.0,82.62469751562237
14,0.0,4.259812,0.0,0.973604,0.0,81.62469751562237
15,0.0,4.259812,0.0,0.973604,0.0,80.62469751562237
16,0.0,4.259812,0.0,0.973604,0.0,79.62469751562237
17,0.0,4.259812,0.0,0.973604,0.0,78.62469751562237
18,0.0,4.259812,0.0,0.973604,0.0,77.62469751562237
19,0.0,4.259812,0.0,0.973604,0.0,76.62469751562237
20,0.0,4.259812,0.0,0.973604,0.0,75.62469751562237
21,0.0,4.259812,0.0,0.973604,0.0,74.62469751562237
22,0.0,4.259812,0.0,0.973604,0.0,73.62469751562237
23,0.0,4.259812,0.0,0.973604,0.0,72.62469751562237
24,0.0,4.259812,0.0,0.973604,0.0,71.62469751562237
25,0.0,4.259812,0.0,0.973604,0.0,70.62469751562237
26,0.0,4.259812,0.0,0.973604,0.0,69.62469751562237
27,0.0,4.259812,0.0,0.973604,0.0,68.62469751562237
28,0.0,4.259812,0.0,0.973604,0.0,67.62469751562237
29,0.0,4.259812,0.0,0.973604,0.0,66.62469751562237
30,0.0,4.259812,0.0,0.973604,0.0,65.62469751562237
31,0.0,4.259812,0.0,0.973604,0.0,64.62469751562237
32,0.0,4.259812,0.0,0.973604,0.0,63.624697515622366
33,0.0,4.259812,0.0,0.973604,0.0,62.624697515622366
34,0.0,4.259812,0.0,0.973604,0.0,61.624697515622366
35,0.0,4.259812,0.0,0.973604,0.0,60.624697515622366
36,0.0,4.259812,0.0,0.973604,0.0,59.624697515622366
37,0.0,4.259812,0.0,0.973604,0.0,58.624697515622366
38,0.0,4.259812,0.0,0.973604,0.0,57.624697515622366
39,0.0,4.259812,0.0,0.973604,0.0,56.624697515622366
40,0.0,4.259812,0.0,0.973604,0.0,55.624697515622366
41,0.0,4.259812,0.0,0.973604,0.0,54.624697515622366
42,0.0,4.259812,0.0,0.973604,0.0,53.624697515622366
43,0.0,4.259812,0.0,0.973604,0.0,52.624697515622366
44,0.0,4.259812,0.0,0.973604,0.0,51.624697515622366
45,0.0,4.259812,0.0,0.973604,0.0,50.624697515622366
46,0.0,4.259812,0.0,0.973604,0.0,49.624697515622366
47,0.0,4.259812,0.0,0.973604,0.0,48.624697515622366
48,0.0,4.259812,0.0,0.973604,0.0,47.624697515622366
49,0.0,4.259812,0.0,0.973604,0.0,46.624697515622366
50,0.0,4.259812,0.0,0.973604,0.0,45.624697515622366
51,0.0,4.259812,0.0,0.973604,0.0,44.624697515622366
52,0.0,4.259812,0.0,0.973604,0.0,43.624697515622366
53,0.0,4.259812,0.0,0.973604,0.0,42.624697515622366
54,0.0,4.259812,0.0,0.973604,0.0,41.624697515622366
